# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.269917236469    	k                 	1.7142937170e-04	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5737307923e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.269917236469    	epsilon           	5.2732666905e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2874169515e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.269934736623    	k                 	1.5831980944e-04	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5739427563e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.269934736623    	epsilon           	5.2844260675e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2878769918e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.269952236776    	k                 	1.4516233330e-04	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5741506946e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.269952236776    	epsilon           	5.2956790289e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2883329780e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.269969747127    	k                 	1.3201355891e-04	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5743522286e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.269969747127    	epsilon           	5.3070381478e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2887679983e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.269987257479    	k                 	1.1892704971e-04	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5745444023e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.269987257479    	epsilon           	5.3185046047e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2891613076e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.27000476783     	k                 	1.0594643459e-04	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5747243198e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.27000476783     	epsilon           	5.3300847913e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2894739527e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270022278182    	k                 	9.3114984390e-05	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5748892936e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270022278182    	epsilon           	5.3417854078e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2897272587e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270039798767    	k                 	8.0465610533e-05	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5750371607e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270039798767    	epsilon           	5.3536192047e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2899085636e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270057319353    	k                 	1.0000000000e-15	(4.7876753527e+00 8.7498879621e-01 3.0765415862e+00)	7	2.5751662140e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270057319353    	epsilon           	5.3655861333e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2900619869e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270074839939    	k                 	5.5860486622e-05	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5752756024e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270074839939    	epsilon           	5.3776906258e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2901856153e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270092370788    	k                 	4.3933901118e-05	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5753653077e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270092370788    	epsilon           	5.3899433593e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2903221826e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270109901637    	k                 	1.0000000000e-15	(4.7140250911e+00 1.1803418046e+00 1.9749985018e+00)	5	2.5754359385e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270109901637    	epsilon           	5.4023412853e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2904681258e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270127432487    	k                 	2.0855655513e-05	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5754887788e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270127432487    	epsilon           	5.4148856379e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2906356587e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270144973631    	k                 	9.6720720313e-06	(2.7022566779e+00 1.0481347399e+00 2.8552719527e+00)	5	2.5755255100e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270144973631    	epsilon           	5.4275839122e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2908012945e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270162514774    	k                 	1.9518357430e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5755478696e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270162514774    	epsilon           	5.4404294382e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2909523601e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270180055918    	k                 	1.9400703186e-03	(4.8160752348e+00 1.0758150776e+00 3.0822376704e+00)	2	2.5755574436e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270180055918    	epsilon           	5.4534201253e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2910802571e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270197607386    	k                 	9.3794488142e-04	(4.8160752348e+00 1.0758150776e+00 3.0822376704e+00)	2	2.5755553460e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270197607386    	epsilon           	4.1211181589e-04	(4.8160752348e+00 1.0758150776e+00 3.0822376704e+00)	2	1.2911877678e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270215158854    	k                 	1.0000000000e-15	(4.7876688122e+00 1.0749899522e+00 3.0765532553e+00)	7	2.5755419949e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270215158854    	epsilon           	5.4798412949e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2912854510e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270232710322    	k                 	1.6854594242e-03	(4.6300047317e+00 1.3753712533e+00 1.4240951003e+00)	5	2.5755169849e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270232710322    	epsilon           	5.4932576477e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2913977893e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.27025026179     	k                 	1.0000000000e-15	(4.7096430601e+00 1.1777673912e+00 2.7266107091e+00)	5	2.5754790340e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.27025026179     	epsilon           	5.5068052170e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2915427777e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270267823618    	k                 	1.4001271657e-03	(4.6300047317e+00 1.3753712533e+00 1.4240951003e+00)	5	2.5754253940e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270267823618    	epsilon           	5.5204867573e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2917421700e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270285385447    	k                 	1.2570345894e-03	(4.6300047317e+00 1.3753712533e+00 1.4240951003e+00)	5	2.5753522281e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270285385447    	epsilon           	5.5342907957e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2919990187e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270302947276    	k                 	1.1133811086e-03	(4.6300047317e+00 1.3753712533e+00 1.4240951003e+00)	5	2.5752551514e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270302947276    	epsilon           	5.5482120092e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2923140882e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270320519497    	k                 	8.0469361359e-04	(4.6297362622e+00 1.2754193834e+00 3.2390781030e-01)	5	2.5751297481e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270320519497    	epsilon           	5.5622536461e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2926738072e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270338091717    	k                 	3.6198098147e-04	(4.6297362622e+00 1.2754193834e+00 3.2390781030e-01)	5	2.5749722649e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270338091717    	epsilon           	5.5764048709e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2930581523e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270355663938    	k                 	6.7582026583e-04	(4.6300047317e+00 1.3753712533e+00 1.4240951003e+00)	5	2.5747791490e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270355663938    	epsilon           	5.5906616946e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2934601059e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270373236159    	k                 	4.9939146396e-04	(4.6297362622e+00 1.2754193834e+00 3.2390781030e-01)	5	2.5745476910e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270373236159    	epsilon           	5.6050214253e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2938719417e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270390818808    	k                 	1.3397483233e-04	(4.6297362622e+00 1.2754193834e+00 3.2390781030e-01)	5	2.5742765767e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270390818808    	epsilon           	5.6194900724e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2942875677e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270408401457    	k                 	2.2294692506e-04	(4.6300047317e+00 1.3753712533e+00 1.4240951003e+00)	5	2.5739668125e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270408401457    	epsilon           	5.6340593598e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2946945501e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270425984106    	k                 	6.7835320018e-05	(4.6300047317e+00 1.3753712533e+00 1.4240951003e+00)	5	2.5736216503e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270425984106    	epsilon           	5.6487283453e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2950870766e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270443577215    	k                 	2.6847094891e-04	(4.6300065652e+00 1.3753707931e+00 1.6240966206e+00)	5	2.5732467441e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270443577215    	epsilon           	5.6635056250e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2954532305e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270461170324    	k                 	1.8558290439e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5728501806e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270461170324    	epsilon           	5.6783850429e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2957863278e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270478763432    	k                 	1.8500241471e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5724408041e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270478763432    	epsilon           	5.6933677449e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2960818521e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270496356541    	k                 	1.8441713821e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5720273750e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270496356541    	epsilon           	5.7084560004e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2963344601e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270513960147    	k                 	1.8382552328e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5716173813e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270513960147    	epsilon           	5.7236608046e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2965493085e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270531563753    	k                 	1.8322722479e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5712164794e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270531563753    	epsilon           	5.7389772853e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2967282504e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270549177881    	k                 	1.8262218154e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5708274117e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270549177881    	epsilon           	5.7544160767e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2968887097e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270566792009    	k                 	1.8201201628e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5704513306e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270566792009    	epsilon           	5.7699719950e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2970453208e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270584416685    	k                 	1.8139840222e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5700872332e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270584416685    	epsilon           	5.7856550291e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2972128815e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.27060204136     	k                 	1.8078432953e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5697334242e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.27060204136     	epsilon           	5.8014592244e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2973950313e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270619676608    	k                 	1.8017256697e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5693869630e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270619676608    	epsilon           	5.8173931981e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2975972796e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270637311856    	k                 	1.7956725970e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5690448789e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270637311856    	epsilon           	5.8334485850e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2978096481e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270654947104    	k                 	1.7897229509e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5687038588e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270654947104    	epsilon           	3.4785426195e-04	(4.6300058121e+00 1.3753711420e+00 1.5759145485e+00)	5	1.2980230596e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270672592957    	k                 	1.0000000000e-15	(4.7140251309e+00 1.1803417503e+00 1.8749983663e+00)	5	2.5683603915e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.270672592957    	epsilon           	1.4889467459e-04	(4.6300058121e+00 1.3753711420e+00 1.5759145485e+00)	5	1.2982248453e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.27069023881     	k                 	1.0000000000e-15	(4.7140251228e+00 1.1803417570e+00 1.9250016364e+00)	5	2.5680113230e+03	(9.3076101452e+00 1.1517589641e+00 5.5215061620e-01)	8
0.27069023881     	epsilon           	9.3121151720e-05	(4.6300058121e+00 1.3753711420e+00 1.5759145485e+00)	5	1.2984091629e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270707884662    	k                 	1.7726962871e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5682816838e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270707884662    	epsilon           	1.3480200945e-04	(4.6300058121e+00 1.3753711420e+00 1.5759145485e+00)	5	1.2985501947e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270725541151    	k                 	7.1577018347e-04	(4.8160652012e+00 1.0240958844e+00 3.0822195443e+00)	2	2.5689945565e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270725541151    	epsilon           	2.1780834087e-04	(4.6300058121e+00 1.3753711420e+00 1.5759145485e+00)	5	1.2986800083e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.27074319764     	k                 	1.0000000000e-15	(4.7876718583e+00 1.0250063414e+00 3.0765474988e+00)	7	2.5696876986e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.27074319764     	epsilon           	3.2382197420e-04	(4.6300058121e+00 1.3753711420e+00 1.5759145485e+00)	5	1.2987937848e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270760854129    	k                 	1.7569649092e-03	(2.9090722108e+00 1.1510660031e+00 2.8547102696e+00)	5	2.5703598239e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270760854129    	epsilon           	4.4901590081e-04	(4.6300058121e+00 1.3753711420e+00 1.5759145485e+00)	5	1.2989412012e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270778510618    	k                 	1.0000000000e-15	(4.7140250507e+00 1.1803418446e+00 2.0250015028e+00)	5	2.5710100144e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270778510618    	epsilon           	5.9334720951e-04	(4.6300058121e+00 1.3753711420e+00 1.5759145485e+00)	5	1.2991269353e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270796177783    	k                 	1.4384523335e-03	(4.6300042212e+00 1.3753687715e+00 1.6759133751e+00)	5	2.5716379877e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270796177783    	epsilon           	5.9831153058e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2993855336e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270813844947    	k                 	1.0784372424e-03	(4.6300042212e+00 1.3753687715e+00 1.6759133751e+00)	5	2.5722438495e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270813844947    	epsilon           	6.0002373194e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.2997005396e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270831512111    	k                 	7.1480484018e-04	(4.6300042212e+00 1.3753687715e+00 1.6759133751e+00)	5	2.5728290215e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270831512111    	epsilon           	6.0174321301e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3000864291e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270849189982    	k                 	3.4589608631e-04	(4.6300042212e+00 1.3753687715e+00 1.6759133751e+00)	5	2.5733956649e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270849189982    	epsilon           	6.0346992631e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3005035046e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270866867854    	k                 	1.1082823231e-03	(4.6300042212e+00 1.3753687715e+00 1.6759133751e+00)	5	2.5739450978e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270866867854    	epsilon           	6.0520245224e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3009744764e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270884545725    	k                 	1.0568959170e-03	(4.6300082451e+00 1.3753712452e+00 1.7759169575e+00)	5	2.5744785469e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270884545725    	epsilon           	6.0694005882e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3014792307e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270902234336    	k                 	8.2141114044e-04	(4.6300042212e+00 1.3753687715e+00 1.6759133751e+00)	5	2.5749970778e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270902234336    	epsilon           	6.0868337146e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3020126985e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270919922948    	k                 	4.5266944599e-04	(4.6300042212e+00 1.3753687715e+00 1.6759133751e+00)	5	2.5755007956e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270919922948    	epsilon           	6.1043113434e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3025457687e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270937622325    	k                 	4.8115910680e-05	(4.6300042212e+00 1.3753687715e+00 1.6759133751e+00)	5	2.5759903139e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270937622325    	epsilon           	6.1218410599e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3030606640e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270955321703    	k                 	5.5007303382e-04	(4.6300082451e+00 1.3753712452e+00 1.7759169575e+00)	5	2.5764658185e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270955321703    	epsilon           	6.1394126106e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3035410811e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.27097302108     	k                 	3.9172717688e-04	(4.3460947563e+00 1.2478999752e+00 6.4757680934e-01)	5	2.5769281963e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.27097302108     	epsilon           	6.1570246539e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3039762570e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.270990731256    	k                 	1.1295771440e-04	(4.3460947563e+00 1.2478999752e+00 6.4757680934e-01)	5	2.5773791229e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.270990731256    	epsilon           	6.1746874521e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3043728260e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.271008441432    	k                 	1.5452452813e-04	(4.6300082451e+00 1.3753712452e+00 1.7759169575e+00)	5	2.5778205921e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.271008441432    	epsilon           	6.1923930638e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3047399267e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.271026151609    	k                 	2.2193593165e-05	(4.6300082451e+00 1.3753712452e+00 1.7759169575e+00)	5	2.5782576245e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.271026151609    	epsilon           	6.2101419213e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3050890921e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.271043861785    	k                 	1.0000000000e-15	(4.7094024100e+00 1.1759693695e+00 3.7211074991e-01)	5	2.5786931079e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.271043861785    	epsilon           	6.2279366980e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3054344021e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.2710615828      	k                 	7.8053264256e-04	(3.0921207996e+00 1.6760202351e+00 2.9322358074e+00)	5	2.5791291938e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.2710615828      	epsilon           	6.2457897954e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3057604498e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.271079303815    	k                 	1.0000000000e-15	(4.7140250911e+00 1.1803418046e+00 1.9749985018e+00)	5	2.5795666613e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.271079303815    	epsilon           	6.2636946114e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3060888454e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.271097024829    	k                 	6.1035573878e-04	(3.0921207996e+00 1.6760202351e+00 2.9322358074e+00)	5	2.5800056622e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.271097024829    	epsilon           	6.2816530700e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3064123462e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
0.271114745844    	k                 	5.2654406462e-04	(3.0921207996e+00 1.6760202351e+00 2.9322358074e+00)	5	2.5804454064e+03	(9.3883763675e+00 1.1448653751e+00 5.5038654144e-01)	8
0.271114745844    	epsilon           	6.2996674951e-04	(4.1925273915e+00 3.0005535206e-01 1.0095615768e-01)	5	1.3067421642e+06	(9.4849882094e+00 1.2699627475e+00 5.2501607851e-01)	8
