# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	max(T)
0.039481838638    	2.9422484997e+02
0.0397322710514   	2.9423340689e+02
0.0399827034647   	2.9424138234e+02
0.0402331358781   	2.9424948727e+02
0.0404835682915   	2.9425837531e+02
0.0407340007049   	2.9426676700e+02
0.0409844331183   	2.9428001887e+02
0.0412348655316   	2.9428343055e+02
0.041485297945    	2.9428171904e+02
0.0417357303584   	2.9428866195e+02
0.0419861627718   	2.9430230450e+02
0.0422365951852   	2.9431332649e+02
0.0424870275986   	2.9431606129e+02
0.0427374600119   	2.9431617643e+02
0.0429878924253   	2.9432040918e+02
0.0432383248387   	2.9432701714e+02
0.0434887572521   	2.9433218935e+02
0.0437391896655   	2.9434144672e+02
0.0439896220788   	2.9435112765e+02
0.0442400544922   	2.9435703056e+02
0.0444904869056   	2.9436148349e+02
0.044740919319    	2.9436866460e+02
0.0449913517324   	2.9437575242e+02
0.0452417841458   	2.9437764344e+02
0.0454922165591   	2.9437786827e+02
0.0457426489725   	2.9438337423e+02
0.0459930813859   	2.9439202439e+02
0.0462435137993   	2.9439546778e+02
0.0464939462127   	2.9439375250e+02
0.046744378626    	2.9440097062e+02
0.0469948110394   	2.9439270503e+02
0.0472452434528   	2.9439073543e+02
0.0474956758662   	2.9440603953e+02
0.0477461082796   	2.9441500356e+02
0.0479965406929   	2.9441587085e+02
0.0482469731063   	2.9442295313e+02
0.0484974055197   	2.9443222908e+02
0.0487478379331   	2.9444615381e+02
0.0489982703465   	2.9446633962e+02
0.0492487027599   	2.9448404501e+02
0.0494991351732   	2.9450265524e+02
0.0497495675866   	2.9452323942e+02
0.05              	2.9454463969e+02
0.05025           	2.9456574377e+02
0.0505            	2.9458720939e+02
0.05075           	2.9460985090e+02
0.051             	2.9463408629e+02
0.05125           	2.9465592652e+02
0.0515            	2.9467405616e+02
0.05175           	2.9469266766e+02
0.052             	2.9471264491e+02
0.05225           	2.9473104463e+02
0.0525            	2.9474983444e+02
0.05275           	2.9476894851e+02
0.053             	2.9478885982e+02
0.05325           	2.9481172362e+02
0.0535            	2.9483732426e+02
0.05375           	2.9486169329e+02
0.054             	2.9488148252e+02
0.05425           	2.9489737994e+02
0.0545            	2.9491382597e+02
0.05475           	2.9493299700e+02
0.055             	2.9495318983e+02
0.05525           	2.9497256316e+02
0.0555            	2.9499095014e+02
0.05575           	2.9500769101e+02
0.056             	2.9502245515e+02
0.05625           	2.9503870639e+02
0.0565            	2.9505023029e+02
0.05675           	2.9505878171e+02
0.057             	2.9507250925e+02
0.05725           	2.9508995872e+02
0.0575            	2.9511293605e+02
0.05775           	2.9512616298e+02
0.058             	2.9512645449e+02
0.05825           	2.9514984196e+02
0.0585            	2.9517677749e+02
0.05875           	2.9520534780e+02
0.059             	2.9524084885e+02
0.05925           	2.9528282304e+02
0.0595            	2.9532511178e+02
0.05975           	2.9536200675e+02
0.06              	2.9539304329e+02
0.06025           	2.9542225657e+02
0.0605            	2.9545340204e+02
0.06075           	2.9548765183e+02
0.061             	2.9552511962e+02
0.06125           	2.9556360319e+02
0.0615            	2.9560175281e+02
0.06175           	2.9563885292e+02
0.062             	2.9567418770e+02
0.06225           	2.9570839638e+02
0.0625            	2.9574231926e+02
0.06275           	2.9577556024e+02
0.063             	2.9580838657e+02
0.06325           	2.9584032198e+02
0.0635            	2.9587106161e+02
0.06375           	2.9590172708e+02
0.064             	2.9593267133e+02
0.06425           	2.9596384889e+02
0.0645            	2.9599453073e+02
0.06475           	2.9602407577e+02
0.065             	2.9605277330e+02
0.06525           	2.9608198655e+02
0.0655            	2.9611177472e+02
0.06575           	2.9613995871e+02
0.066             	2.9616823845e+02
0.06625           	2.9619735801e+02
0.0665            	2.9622767984e+02
0.06675           	2.9625977073e+02
0.067             	2.9629342603e+02
0.06725           	2.9632772781e+02
0.0675            	2.9636110811e+02
0.06775           	2.9639090820e+02
0.068             	2.9641937811e+02
0.06825           	2.9645076657e+02
0.0685            	2.9648510472e+02
0.06875           	2.9651916654e+02
0.069             	2.9654858646e+02
0.06925           	2.9657077961e+02
0.069497983871    	2.9658774544e+02
0.069742          	2.9660428341e+02
0.069984064       	2.9662325080e+02
0.070224191488    	2.9664685695e+02
0.0704623979561   	2.9667503595e+02
0.0706986987724   	2.9670545534e+02
0.0709331091823   	2.9673514546e+02
0.0711675195921   	2.9676173513e+02
0.0714000395954   	2.9678540876e+02
0.0716306844374   	2.9680823937e+02
0.0718613292793   	2.9683213295e+02
0.07209009896     	2.9685892085e+02
0.0723188686406   	2.9688828479e+02
0.07254576316     	2.9691955992e+02
0.0727707978882   	2.9695230650e+02
0.0729958326164   	2.9698600149e+02
0.0732190075534   	2.9702034180e+02
0.0734403380695   	2.9705407158e+02
