# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	min(T)
0.0432383248387   	2.9161014571e+02
0.0434887572521   	2.9157169669e+02
0.0437391896655   	2.9153361717e+02
0.0439896220788   	2.9149579935e+02
0.0442400544922   	2.9145926169e+02
0.0444904869056   	2.9142514635e+02
0.044740919319    	2.9138899464e+02
0.0449913517324   	2.9135532326e+02
0.0452417841458   	2.9131505706e+02
0.0454922165591   	2.9127687879e+02
0.0457426489725   	2.9123699090e+02
0.0459930813859   	2.9119974756e+02
0.0462435137993   	2.9116307129e+02
0.0464939462127   	2.9112436447e+02
0.046744378626    	2.9108763525e+02
0.0469948110394   	2.9105096946e+02
0.0472452434528   	2.9101283889e+02
0.0474956758662   	2.9098044427e+02
0.0477461082796   	2.9094446967e+02
0.0479965406929   	2.9091308276e+02
0.0482469731063   	2.9087944974e+02
0.0484974055197   	2.9084605358e+02
0.0487478379331   	2.9081048677e+02
0.0489982703465   	2.9077244204e+02
0.0492487027599   	2.9073451881e+02
0.0494991351732   	2.9070317228e+02
0.0497495675866   	2.9067413631e+02
0.05              	2.9064117588e+02
0.05025           	2.9061042558e+02
0.0505            	2.9057108057e+02
0.05075           	2.9053309601e+02
0.051             	2.9049393410e+02
0.05125           	2.9046471470e+02
0.0515            	2.9043643094e+02
0.05175           	2.9041487955e+02
0.052             	2.9039462684e+02
0.05225           	2.9037679739e+02
0.0525            	2.9036309773e+02
0.05275           	2.9034287271e+02
0.053             	2.9030073348e+02
0.05325           	2.9026112002e+02
0.0535            	2.9022220952e+02
0.05375           	2.9018012691e+02
0.054             	2.9013062914e+02
0.05425           	2.9007293090e+02
0.0545            	2.9002243508e+02
0.05475           	2.8998158824e+02
0.055             	2.8994604871e+02
0.05525           	2.8990775081e+02
0.0555            	2.8986486637e+02
0.05575           	2.8981811448e+02
0.056             	2.8977264689e+02
0.05625           	2.8973096541e+02
0.0565            	2.8969060959e+02
0.05675           	2.8965197889e+02
0.057             	2.8961117314e+02
0.05725           	2.8956991928e+02
0.0575            	2.8953151899e+02
0.05775           	2.8949615720e+02
0.058             	2.8945823679e+02
0.05825           	2.8941565914e+02
0.0585            	2.8937039256e+02
0.05875           	2.8932631543e+02
0.059             	2.8928713996e+02
0.05925           	2.8925279802e+02
0.0595            	2.8921991931e+02
0.05975           	2.8918523002e+02
0.06              	2.8914709472e+02
0.06025           	2.8910674007e+02
0.0605            	2.8906772444e+02
0.06075           	2.8902966949e+02
0.061             	2.8899444763e+02
0.06125           	2.8896248055e+02
0.0615            	2.8893226962e+02
0.06175           	2.8890087148e+02
0.062             	2.8886633787e+02
0.06225           	2.8883111270e+02
0.0625            	2.8879781564e+02
0.06275           	2.8876526288e+02
0.063             	2.8873217599e+02
0.06325           	2.8869797173e+02
0.0635            	2.8866321853e+02
0.06375           	2.8862976211e+02
0.064             	2.8859665687e+02
0.06425           	2.8856125078e+02
0.0645            	2.8852883096e+02
0.06475           	2.8849242180e+02
0.065             	2.8845709196e+02
0.06525           	2.8842380443e+02
0.0655            	2.8838983112e+02
0.06575           	2.8835384088e+02
0.066             	2.8831925997e+02
0.06625           	2.8828701963e+02
0.0665            	2.8825599631e+02
0.06675           	2.8822665211e+02
0.067             	2.8819985907e+02
0.06725           	2.8817558145e+02
0.0675            	2.8815134180e+02
0.06775           	2.8812388992e+02
0.068             	2.8809504157e+02
0.06825           	2.8807055716e+02
0.0685            	2.8804924277e+02
0.06875           	2.8802834731e+02
0.069             	2.8800345587e+02
0.06925           	2.8797181839e+02
0.069497983871    	2.8793450573e+02
0.069742          	2.8789516246e+02
0.069984064       	2.8785805942e+02
0.070224191488    	2.8782540314e+02
0.0704623979561   	2.8779668132e+02
0.0706986987724   	2.8776928579e+02
0.0709331091823   	2.8774059586e+02
0.0711675195921   	2.8770944117e+02
0.0714000395954   	2.8767589194e+02
0.0716306844374   	2.8764215057e+02
0.0718613292793   	2.8761025039e+02
0.07209009896     	2.8758060122e+02
0.0723188686406   	2.8755402772e+02
0.07254576316     	2.8753094927e+02
0.0727707978882   	2.8750915837e+02
0.0729958326164   	2.8748844897e+02
0.0732190075534   	2.8746848824e+02
0.0734403380695   	2.8744781938e+02
0.0736616685856   	2.8742612928e+02
0.0738811546807   	2.8740372288e+02
0.074098811725    	2.8738218681e+02
0.0743164687694   	2.8736404922e+02
0.0745322967629   	2.8734974580e+02
0.0747481247564   	2.8733725710e+02
0.0749621236992   	2.8732102902e+02
0.0751743090916   	2.8730078143e+02
0.0753864944839   	2.8727953205e+02
0.075596866326    	2.8725990147e+02
0.075807238168    	2.8724437738e+02
0.0760157964596   	2.8723397237e+02
0.076222556835    	2.8722871153e+02
0.0764293172103   	2.8722840060e+02
0.0766342796694   	2.8722981930e+02
0.0768374598462   	2.8723178007e+02
0.0770406400229   	2.8723140525e+02
0.0772438201997   	2.8722855175e+02
0.0774452023219   	2.8722403773e+02
0.077646584444    	2.8721936262e+02
0.0778461685115   	2.8721573809e+02
0.0780457525789   	2.8721536743e+02
0.0782435385917   	2.8721938257e+02
0.0784413246045   	2.8722295190e+02
0.0786373125627   	2.8719914290e+02
0.0788333005208   	2.8717595037e+02
0.0790274904243   	2.8715131863e+02
0.0792216803278   	2.8712506611e+02
0.0794140721766   	2.8709625480e+02
0.0796064640254   	2.8706570556e+02
0.0797970578195   	2.8703412876e+02
0.0799876516137   	2.8700268210e+02
0.0801764473532   	2.8697120172e+02
0.0803652430927   	2.8694229558e+02
0.0805522407775   	2.8691404850e+02
0.080737457532    	2.8688478085e+02
0.0809226742865   	2.8685436084e+02
0.0811061101107   	2.8682157722e+02
0.0812895459349   	2.8678513824e+02
